0	          1e-008
1	    1.11111e-008
2	    1.68845e-008
3	    2.17661e-008
4	    2.22508e-008
5	    2.34848e-008
6	    2.37811e-008
7	    2.88455e-008
8	     3.1456e-008
9	    3.29779e-008
10	    3.66789e-008
11	    4.23597e-008
12	    4.79463e-008
13	    6.45223e-008
14	    7.26274e-008
15	    7.49945e-008
16	    7.52506e-008
17	    7.97991e-008
18	    9.66202e-008
19	    9.79918e-008
20	    9.89735e-008
21	    1.02314e-007
22	    1.08146e-007
23	    2.29734e-007
24	    2.42985e-007
25	     2.7546e-007
26	    3.37034e-007
27	    4.30795e-007
28	    5.20871e-007
29	    5.50921e-007
30	    6.74068e-007
31	    6.86177e-007
32	    7.25263e-007
33	    7.44101e-007
34	    7.74267e-007
35	    9.62954e-007
36	    1.06103e-006
37	    1.14363e-006
38	    1.16219e-006
39	    1.36419e-006
40	    1.36744e-006
41	    1.43239e-006
42	    1.73624e-006
43	    1.84825e-006
44	    1.90986e-006
45	    1.97572e-006
46	    2.12207e-006
47	    2.72837e-006
48	     3.1831e-006
49	    3.58099e-006
50	    3.81972e-006
51	    4.09256e-006
52	    4.40737e-006
53	    4.77465e-006
54	    5.16178e-006
55	    5.20871e-006
56	    5.72958e-006
57	    6.03113e-006
58	    6.98729e-006
59	    9.24125e-006
60	    1.14592e-005
