4001	0
4002	0
4003	0
4004	0
4005	0
4006	0
4007	0
4008	0
4009	0
4010	0
4011	0
4012	0
4013	0
4014	0
4015	0
4016	0
4018	0
4019	0
4020	0
4021	0
4022	0
4023	0
4024	0
4025	0
4027	0
4028	0
4029	0
4031	0
4032	0
4033	0
4034	0
4035	0
4036	0
4042	0
4044	0
4045	0
4046	0
4047	0
4052	0
4053	0
4054	0
4075	0
4081	0
4120	0
4121	0
4122	0
4123	0
4124	0
4125	0
4126	0
4127	0
4128	0
4129	0
4130	0
4131	0
4132	0
4133	0
4134	0
4135	0
4136	0
4137	0
4138	0
4139	0
4140	0
4141	0
4142	0
4143	0
4144	0
4145	0
4146	0
4147	0
4148	0
4149	0
4150	0
4151	0
4152	0
4153	0
4154	0
4155	0
4156	0
4157	0
4158	0
4159	0
4160	0
4161	0
4162	0
4163	0
4164	0
4165	0
4166	0
4168	0
4170	0
4172	0
4173	0
4174	0
4175	0
4176	0
4178	0
4179	0
4180	0
4181	0
4182	0
4183	0
4184	0
4185	0
4188	0
4190	0
4191	0
4192	0
4193	0
4194	0
4195	0
4196	0
4198	0
4199	0
4200	0
4201	0
4202	0
4203	0
4204	0
4205	0
4206	0
4207	0
4208	0
4209	0
4210	0
4211	0
4212	0
4213	0
4214	0
4215	0
4216	0
4218	0
4219	0
4220	0
4221	0
4222	0
4224	0
4225	0
4226	0
4227	0
4228	0
4229	0
4230	0
4231	0
4232	0
4234	0
4235	0
4236	0
4237	0
4238	0
4239	0
4240	0
4241	0
4242	0
4243	0
4244	0
4245	0
4246	0
4247	0
4248	0
4249	0
4250	0
4251	0
4252	0
4253	0
4254	0
4255	0
4256	0
4257	0
4258	0
4259	0
4260	0
4261	1
4262	0
4263	0
4265	0
4266	0
4267	0
4269	0
4270	0
4271	0
4272	0
4273	0
4274	0
4275	0
4276	0
4277	0
4278	0
4279	0
4280	0
4281	0
4282	0
4283	0
4284	0
4285	0
4286	0
4288	0
4289	0
4291	0
4292	0
4293	0
4294	0
4295	0
4296	0
4297	0
4298	0
4299	0
4300	0
4301	0
4302	0
4303	0
4305	1
4306	0
4307	0
4308	0
4309	0
4310	0
4311	0
4312	0
4313	0
4314	0
4315	0
4316	0
4317	0
4318	0
4319	0
4322	0
4324	0
4326	0
4466	0
4469	0
4475	0
4483	0
4490	0
4555	0
4558	0
4600	0
4601	0
4602	0
4603	0
4604	0
4605	0
4606	0
4607	0
4608	0
4609	0
4610	0
4614	0
4619	0
4621	0
4622	0
4623	0
4624	0
4625	0
4627	0
4628	0
4629	0
4630	0
4631	0
4632	0
4633	0
4636	0
4637	0
4638	0
4639	0
4641	0
4642	0
4643	0
4644	0
4645	0
4646	0
4657	0
4659	0
4660	0
4661	0
4662	0
4663	0
4664	0
4665	0
4666	0
4667	0
4670	0
4671	0
4674	0
4676	0
4677	0
4678	0
4679	0
4680	0
4682	0
4683	0
4686	0
4687	0
4688	0
4689	0
4690	0
4691	0
4692	0
4693	0
4694	0
4695	0
4696	0
4697	0
4699	0
4700	0
4701	0
4702	0
4703	0
4704	0
4705	0
4706	0
4718	0
4720	0
4721	0
4723	0
4726	0
4737	0
4738	0
4740	0
4741	0
4742	0
4743	0
4744	0
4745	0
4746	0
4747	0
4748	0
4749	0
4750	0
4751	0
4752	0
4753	0
4754	0
4755	0
4756	0
4757	0
4759	0
4761	0
4763	0
4764	0
4765	0
4801	0
4802	0
4803	0
4804	0
4805	0
4806	0
4807	1
4808	0
4809	0
4810	1
4811	1
4812	1
4813	0
4814	0
4815	0
4816	1
4817	0
4818	0
4819	1
4820	0
4821	1
4823	0
4824	0
4901	1
4902	1
4903	0
4904	0
5228	0
5229	0
5233	0
5252	0
5264	0
5340	0
5354	0
5360	0
5371	0
5373	0
5381	0
5393	0
5464	0
5467	0
5489	0
5524	0
5527	0
5546	0
5561	0
5593	0
5681	0
5886	0
37001	0
37002	0
37003	0
37004	0
37005	0
37006	0
37007	0
37008	0
37201	0
37202	0
37203	0
37204	0
37205	0
37206	0
37207	0
37208	0
37211	0
37212	0
37213	0
37214	0
37215	0
37216	0
37217	0
37218	0
37219	0
37220	0
37221	0
37222	0
37223	0
37224	0
37225	1
37226	0
37227	0
37228	0
37229	0
37230	0
37231	0
37232	0
37233	0
37235	0
37237	0
37238	0
37239	0
37240	0
37241	0
37242	0
37243	0
37245	0
37246	0
37247	0
37249	0
37250	0
37251	0
37252	0
37253	0
37254	0
37255	0
37257	0
37259	0
37260	0
104020	0
104100	0
104101	0
104102	0
104103	0
104104	0
104105	0
104106	0
104107	0
104108	0
104109	0
104110	0
104111	0
104112	0
104113	0
104114	0
104115	0
104116	0
104117	0
104118	0
104119	0
104120	0
104121	0
104122	0
104123	0
104124	0
104125	0
104126	0
104127	0
104128	0
104129	0
104130	0
104131	0
104132	0
104133	0
104134	0
104135	0
104136	0
104137	0
104138	0
104139	1
104140	1
104141	0
104142	0
104143	0
104144	0
104145	0
104223	0
104256	0
104257	0
104258	0
104259	0
104260	0
104261	0
104286	0
104287	0
104304	0
104305	0
104700	0
104701	0
104702	0
104703	0
104704	0
104705	0
104706	0
104707	0
104708	0
104709	0
104710	0
104711	0
104712	0
104713	0
104714	0
104715	0
104716	0
104717	0
104718	0
104719	0
104720	0
104721	0
104722	0
104723	0
104724	0
104725	0
104726	0
104727	0
104728	0
104729	0
104730	0
104731	0
104732	0
104733	0
104734	0
104735	0
104736	0
104737	0
104738	0
104739	0
104740	0
104741	0
104742	0
104743	0
104744	0
104745	0
104746	0
104747	0
104748	0
104749	0
104750	0
104751	0
104752	0
104753	0
104754	0
104755	0
104756	0
104757	0
104758	0
104759	0
104760	0
104761	0
104762	0
104763	0
104764	0
104765	0
104766	0
104767	0
104768	0
104769	0
104770	0
104771	0
104772	0
104773	0
104774	0
104775	0
104776	0
104777	0
104778	0
104779	0
104780	0
104781	0
104782	0
104783	0
104784	0
104785	0
104786	0
104896	0
104900	5
104901	0
104902	0
104903	9
104904	2
104905	2
104906	59
104907	54
104908	0
104909	58
104910	31
104911	56
104912	6
104913	50
104914	41
104915	10
104916	3
104917	30
104918	8
104919	60
104920	53
104921	44
104922	48
104923	51
104924	38
104925	0
104926	49
104927	57
104928	21
104929	23
104930	35
104931	49
104932	27
104933	17
104934	13
104935	7
104936	56
104937	40
104938	28
104939	37
104940	15
104941	55
104942	22
104943	4
104944	0
104945	20
104946	42
104947	47
104948	52
104949	43
104950	46
104951	39
104952	24
104953	16
104954	50
104955	36
104956	33
104957	46
104958	14
104959	19
104960	0
104961	34
104962	32
104963	29
104964	45
104965	26
104966	25
104967	41
104968	11
104969	12
104970	18
104990	0
104991	0
104992	0
