2154	102110
2195	102200
2204	32036
2205	26979
2225	102641
2226	102642
2227	102643
2228	102644
2229	102645
2230	102646
2231	102653
2232	102654
2233	102655
2234	102656
2235	102657
2236	102658
2237	102659
2238	102660
2239	102666
2240	102667
2241	102668
2242	102669
2243	102670
2246	102679
2247	102680
2248	102685
2249	102686
2250	102687
2254	102694
2255	102695
2257	102712
2258	102713
2259	102714
2260	102715
2261	102716
2262	102717
2263	102718
2264	102719
2267	102724
2268	102725
2271	102728
2272	102729
2274	102736
2275	102737
2276	102738
2277	102739
2278	102740
2279	102741
2283	102746
2284	102747
2285	102748
2286	102749
2287	102752
2288	102753
2289	102754
2312	23433
2326	102140
2395	2091
2396	2092
2397	2166
2398	2167
2399	2168
2759	102229
2760	102230
2761	102248
2762	102249
2763	102250
2764	102251
2765	102252
2766	102241
2767	102242
2768	102243
2769	102244
2770	102245
2771	102246
2772	102253
2773	102254
2774	102255
2775	102256
2776	102257
2777	102258
2778	102259
2779	102260
2780	102266
2781	102267
2782	102261
2783	102262
2784	102263
2785	102264
2786	102265
2787	102268
2788	102269
2789	102270
2790	102271
2791	102272
2792	102273
2793	102274
2794	102275
2795	102276
2796	102277
2797	102278
2798	102279
2799	102280
2800	102281
2801	102282
2802	102283
2803	102284
2804	102285
2805	102286
2806	102287
2807	102288
2808	102289
2809	102290
2810	102291
2811	102292
2812	102293
2813	102294
2814	102295
2815	102296
2816	102297
2817	102298
2818	102300
2819	102304
2820	102307
2821	102308
2822	102309
2823	102310
2824	102311
2825	102312
2826	102313
2827	102314
2828	102315
2829	102316
2830	102317
2831	102318
2832	102320
2833	102321
2834	102322
2835	102323
2836	102324
2837	102325
2838	102326
2839	102327
2840	102330
2841	102334
2842	102335
2843	102336
2844	102337
2845	102338
2846	102339
2847	102340
2848	102341
2849	102342
2850	102343
2851	102344
2852	102345
2853	102346
2854	102347
2855	102348
2856	102349
2857	102350
2858	102351
2859	102352
2860	102353
2861	102354
2862	102355
2863	102356
2864	102357
2865	102358
2866	102361
2942	102167
2943	102169
2944	2139
2945	2140
2946	2141
2947	2142
2948	2143
2949	2144
2950	2145
2951	2146
2952	2147
2953	2036
2954	2291
2955	2153
2956	2152
2957	2151
2958	2150
2959	2149
2960	2037
2961	2038
2962	2148
2965	2244
2966	2245
3003	102091
3004	102092
3005	102190
3060	2982
3067	102139
3072	102606
3074	102608
3075	102208
3077	102210
3078	102123
3080	102119
3081	102603
3082	102602
3083	102601
3088	65163
3089	102763
3090	102363
3092	102151
3093	102152
3094	102153
3095	102154
3096	102155
3097	102145
3098	102146
3099	102147
3100	102148
3101	102149
3102	2155
3107	102172
3110	102170
3111	102171
3119	2214
3158	102234
3159	102235
3160	102236
3336	2979
3338	102006
3346	2600
3370	102126
3371	102127
3372	102130
3373	102131
3400	102184
3401	102185
3404	3359
3407	3366
3417	102675
3418	102676
3419	102677
3420	102678
3421	102707
3422	102708
3423	102709
3424	102711
3433	102651
3434	102652
3435	102671
3436	102672
3437	102710
3438	102730
3448	102095
3451	102681
3452	102682
3455	102735
3461	2063
3462	2064
3463	3073
3464	3076
3560	102742
3566	102743
3567	102744
3734	102722
3735	102723
3736	102755
3737	102756
3738	102757
3739	102758
3741	102205
3742	102206
3743	102207
3748	102211
3750	102202
3751	102203
3759	102663
3760	102463
3764	102112
3770	102090
3771	102180
3772	102181
3773	102182
3775	102186
3776	102187
3777	102188
3785	102113
3800	102183
3801	102189
3812	102199
3814	102609
3815	102469
3819	104990
3821	104136
3824	104137
3825	102444
3826	102443
3827	102442
3828	102441
3857	102100
3889	104991
3906	104992
4048	103201
4049	103202
4050	103203
4051	103204
4056	103205
4057	103206
4058	103207
4059	103208
4060	103209
4061	103210
4062	103211
4063	103212
4071	103213
4082	103214
4083	103215
4093	103216
4094	103217
4095	103218
4096	103219
4167	104108
4169	37252
4171	104107
4189	104110
4197	4234
4223	37223
4304	104304
4414	102201
4415	102762
4417	102764
4434	102765
4437	102647
4455	32029
4456	32018
4457	3454
4462	102439
4463	4466
4470	4469
4484	103794
4485	103795
4486	103796
4487	103797
4488	103798
4489	103799
4611	104104
4612	104111
4613	37255
4615	37247
4616	37250
4617	4140
4618	4291
4620	37211
4626	37235
4647	102362
4658	37204
4668	37201
4669	4126
4672	37217
4673	104125
4675	37220
4684	37232
4698	4631
4707	37213
4708	37231
4709	37212
4710	37238
4711	37214
4712	37237
4713	37208
4714	37215
4715	37253
4716	37216
4717	37239
4719	37219
4722	37242
4724	37233
4725	37222
4727	37224
4728	37246
4729	37226
4730	37227
4731	37228
4732	37229
4733	37230
4734	37251
4735	37259
4736	37254
4739	37205
4758	104133
4760	37001
4762	104114
4826	102214
5013	104142
5014	102331
5015	102332
5016	102333
5173	102085
5174	102086
5175	102087
5176	102088
5177	102089
5178	102040
5179	102080
5185	102081
5186	102082
5187	102083
5188	102084
5221	102066
5246	104100
5247	102490
5324	104144
5325	102420
5329	2934
5365	104143
5367	102305
5451	104132
5513	102065
5514	102067
5519	102111
5520	31461
5646	102745
5839	5388
5858	5532
5879	4474
21896	21891
21897	21892
21898	21893
21899	21894
26701	102124
26702	102125
26799	26747
26847	102683
26848	102684
26849	102691
26850	102692
26851	102693
26852	102704
26853	102750
26854	102751
26857	102466
26858	102467
26859	102468
26901	102128
26902	102129
27493	27492
29101	29100
29168	29118
29169	29119
29170	29120
29171	29121
29172	29122
29187	29177
29188	29178
29189	29179
29190	29180
29191	29181
29192	29182
29193	29183
29194	29184
29195	29185
29902	29900
31279	31278
31281	31291
31282	31292
31283	31293
31284	31294
31285	31295
31286	31296
31287	31297
31466	31462
31467	31463
31468	31464
31469	31465
31986	31917
31987	31918
31988	31919
31989	31920
31990	31921
31991	31922
32064	32074
32065	32075
32066	32076
32067	32077
